Time,Abundance
29.1093,110.6634
29.11603,115.215
29.12277,108.6551
29.1295,121.0212
29.13623,118.853
29.14297,115.6054
29.14968,112.7928
29.15642,119.0783
29.16315,113.9691
29.16988,111.1059
29.17662,107.4667
29.18335,108.3536
29.19008,105.7918
29.19682,100.8245
29.20355,99.00072
29.21028,98.90383
29.217,97.78716
29.22373,98.25117
29.23047,94.66271
29.2372,93.67474
29.24393,100.6602
29.25067,98.73567
29.2574,95.26814
29.26413,104.5366
29.27087,102.3999
29.27758,108.7462
29.28432,99.68123
29.29105,103.7274
29.29778,101.4313
29.30452,102.0707
29.31125,103.5587
29.31798,102.4371
29.32472,104.2586
29.33145,100.9392
29.33818,103.2906
29.3449,106.9084
29.35163,101.2
29.35837,101.7842
29.3651,101.8057
29.37183,104.3628
29.37857,104.7861
29.3853,111.677
29.39203,111.0327
29.39877,108.6096
29.40553,178.6318
29.41225,178.6246
29.41898,166.4084
29.42572,165.1925
29.43245,169.9363
29.43917,172.6566
29.4459,166.9749
29.45263,164.8731
29.45937,163.3553
29.46608,168.8538
29.47282,175.631
29.47955,170.2665
29.48628,159.4436
29.493,170.7094
29.49973,172.8187
29.50647,168.049
29.5132,168.0721
29.51992,161.6665
29.52665,162.4282
29.53338,163.5497
29.5401,159.7365
29.54683,168.2568
29.55357,170.8719
29.5603,171.6129
29.56702,182.3615
29.57375,186.2322
29.58048,188.404
29.58722,194.9273
29.59393,208.743
29.60067,209.9784
29.6074,212.3889
29.61413,219.599
29.62085,218.2379
29.62758,215.2468
29.63432,210.1214
29.64105,205.047
29.64777,199.488
29.6545,190.5992
29.66123,189.8185
29.66797,182.3267
29.67468,178.3771
29.68142,180.0164
29.68815,175.2839
29.69487,169.1719
29.7016,172.244
29.70833,172.4799
29.71507,168.9081
29.72178,172.2034
29.72852,167.5616
29.73525,173.1509
29.74198,170.752
29.7487,174.1518
29.75543,167.8769
29.76217,172.5121
29.7689,171.0824
29.77562,178.2938
29.78235,181.6159
29.78908,181.5718
29.79582,184.5506
29.80253,185.8137
29.80927,194.0956
29.816,197.0011
29.82272,196.6554
29.82945,194.5484
29.83618,202.8736
29.84292,204.4334
29.84963,206.1372
29.85637,206.3502
29.8631,203.8969
29.86983,201.2075
29.87655,194.737
29.88328,193.5832
29.89002,186.0446
29.89675,182.8122
29.90347,174.5776
29.9102,176.8145
29.91693,177.1494
29.92367,171.0595
29.93038,169.3964
29.93712,170.0502
29.94385,165.0293
29.95058,171.7363
29.9573,171.8403
29.96403,165.6735
29.97077,170.1684
29.97748,169.0441
29.98422,171.8697
29.99095,173.4166
29.99768,173.609
30.0044,175.8577
30.01113,172.8535
30.01787,166.6747
30.0246,169.9645
30.03132,171.0805
30.03805,169.0914
30.04478,169.0024
30.05152,169.597
30.05823,167.5467
30.06497,164.8935
30.0717,174.3026
30.07843,171.9381
30.08515,171.4019
30.09188,173.6545
30.09862,169.8122
30.10533,170.7551
30.11207,168.312
30.1188,167.6454
30.12553,173.0942
30.13225,169.8705
30.13898,171.0504
30.14572,167.9709
30.15245,176.2129
30.15917,174.8284
30.1659,170.2932
30.17263,171.663
30.17937,164.0019
30.18608,165.0205
30.19282,168.1828
30.19955,163.2246
30.20628,172.4424
30.213,164.3582
30.21973,172.1949
30.22647,160.4271
30.23318,166.7861
30.23992,172.6842
30.24665,173.1183
30.25338,178.9001
30.2601,174.4609
30.26683,175.881
30.27357,180.7751
30.2803,178.8834
30.28702,175.8693
30.29375,178.0701
30.30048,185.4482
30.30722,189.1737
30.31393,202.0245
30.32067,240.9957
30.3274,295.0018
30.33413,423.7972
30.34085,612.274
30.34758,933.1921
30.35432,1416.158
30.36105,2093.482
30.36777,3085.487
30.3745,4283.434
30.38123,5739.975
30.38795,7227.491
30.39468,8889.791
30.40142,10615.95
30.40815,11929.54
30.41487,12938.95
30.4216,13027.97
30.42833,12725.65
30.43507,11591.17
30.44178,9866.807
30.44852,8163.227
30.45525,6359.623
30.46198,4778.271
30.4687,3486.745
30.47543,2367.424
30.48217,1698.329
30.4889,1186.791
30.49562,838.3263
30.50235,629.3989
30.50908,470.1527
30.5158,380.6917
30.52253,322.6413
30.52927,289.3129
30.536,272.2861
30.54272,249.7775
30.54945,242.6485
30.55618,233.3496
30.56292,226.9354
30.56963,214.7316
30.57637,212.7074
30.5831,208.5652
30.58983,203.4283
30.59655,203.0314
30.60328,193.7406
30.61002,196.9856
30.61675,194.4147
30.62347,184.788
30.6302,181.3779
30.63693,185.4217
30.64365,180.5864
30.65038,178.284
30.65712,176.7082
30.66385,182.3047
30.67057,177.3684
30.6773,178.1203
30.68403,182.6576
30.69077,175.5339
30.69748,179.7758
30.70422,170.9357
30.71095,181.7286
30.71768,181.9287
30.7244,177.9217
30.73113,175.399
30.73787,177.765
30.7446,175.3457
30.75132,170.3699
30.75805,178.4279
30.76478,171.1428
30.77152,165.8234
30.77823,177.8167
30.78497,165.2859
30.7917,170.5265
30.79842,171.1575
30.80515,165.6423
30.81188,168.9209
30.81862,165.716
30.82533,167.0981
30.83207,167.2775
30.8388,172.0183
30.84553,172.9889
30.85225,174.6463
30.85898,174.9769
30.86572,178.0198
30.87245,180.0052
30.87917,191.4619
30.8859,188.3316
30.89263,192.1282
30.89937,191.8096
30.90608,197.3858
30.91282,193.2085
30.91955,184.4742
30.92627,196.5356
30.933,196.9228
30.93973,191.2267
30.94647,193.1055
30.95318,198.2191
30.95992,189.1999
30.96665,200.6612
30.97338,202.3257
30.9801,211.1075
30.98683,230.2674
30.99357,229.6002
31.0003,240.6102
31.00702,260.9734
31.01375,269.2488
31.02048,274.8646
31.02722,270.3893
31.03393,267.854
31.04067,259.252
31.0474,246.3699
31.05412,230.4542
31.06085,212.1882
31.06758,203.6237
31.07432,189.8263
31.08103,179.0629
31.08777,178.2319
31.0945,175.7144
31.10123,161.2797
31.10795,169.5837
31.11468,170.0877
31.12142,163.1199
31.12815,168.3375
31.13487,170.2596
31.1416,164.0504
31.14833,168.6666
31.15507,174.0762
31.16178,177.6362
31.16852,179.336
31.17525,182.1029
31.18198,203.5218
31.1887,212.9781
31.19543,233.3159
31.20217,262.1671
31.20888,302.0847
31.21562,338.5226
31.22235,390.622
31.22908,436.6445
31.2358,465.7407
31.24253,499.1519
31.24927,520.5383
31.256,549.5308
31.26272,538.5814
31.26945,516.6915
31.27618,471.6321
31.28292,443.5609
31.28963,402.639
31.29637,356.0876
31.3031,316.7757
31.30983,288.0313
31.31655,250.2372
31.32328,216.867
31.33002,205.8479
31.33673,192.3635
31.34347,189.3642
31.3502,178.4056
31.35693,179.8857
31.36365,176.4323
31.37038,173.6313
31.37712,172.6141
31.38385,170.9255
31.39057,175.2452
31.3973,174.184
31.40403,182.8761
31.41077,182.4694
31.41748,186.1724
31.42422,179.2554
31.43095,186.7422
31.43768,183.0097
31.4444,184.8009
31.45113,180.8865
31.45787,173.9525
31.4646,174.3936
31.47132,175.3445
31.47805,168.1069
31.48478,167.8015
31.4915,169.8753
31.49823,168.4674
31.50497,165.6875
31.5117,160.8048
31.51842,162.3412
31.52515,167.3275
31.53188,167.0125
31.53862,169.8086
31.54533,170.9067
31.55207,169.3271
31.5588,174.5067
31.56553,172.0824
31.57225,175.2561
31.57898,170.3066
31.58572,176.683
31.59245,168.0331
31.59917,169.3127
31.6059,167.6974
31.61263,165.6483
31.61935,166.3817
31.62608,167.5516
31.63282,158.6304
31.63955,159.7104
31.64627,161.4296
31.653,157.3814
31.65973,165.3379
31.66647,157.9747
31.67318,171.3536
31.67992,166.4389
31.68665,170.4467
31.69338,173.1794
31.7001,173.7591
31.70683,167.062
31.71357,178.7623
31.7203,164.1275
31.72702,165.0374
31.73375,164.5661
31.74048,164.4572
31.7472,159.8305
31.75393,162.3384
31.76067,156.2908
31.7674,157.2507
31.77412,160.9832
31.78085,167.5031
31.78758,161.293
31.79432,167.3669
31.80103,173.1609
31.80777,171.1517
31.8145,180.6774
31.82123,186.6947
31.82795,186.2933
31.83468,194.0749
31.84142,187.484
31.84815,195.0983
31.85487,197.6383
31.8616,198.5174
31.86833,200.1625
31.87507,203.3186
31.88178,199.8254
31.88852,198.3563
31.89525,195.011
31.90202,115.0722
31.91213,133.4901
31.92227,166.1073
31.9324,239.69
31.94253,374.9945
31.95267,590.5681
31.96278,878.0984
31.97292,1216.791
31.98305,1592.009
31.99318,1830.318
32.00332,1919.813
32.01343,1819.59
32.02357,1561.423
32.0337,1239.518
32.04383,892.9928
32.05397,612.5396
32.06408,403.9676
32.07422,280.1131
32.08435,204.0818
32.09448,153.4547
32.1046,132.2822
32.11473,119.392
32.12487,123.3362
32.135,119.5421
32.14513,126.2493
32.15525,120.895
32.16538,119.976
32.17552,122.3399
32.18565,112.7613
32.19578,109.1077
32.2059,113.4516
32.21603,108.9185
32.22617,105.8223
32.2363,106.8305
32.24643,104.4274
32.25655,101.7503
32.26668,109.1015
32.27682,108.5935
32.28695,116.751
32.29708,118.7884
32.3072,125.3348
32.31733,140.7352
32.32747,156.2581
32.3376,188.1002
32.34772,226.4641
32.35785,264.6271
32.36798,275.4991
32.37812,280.7017
32.38825,273.9409
32.39837,262.3352
32.4085,225.2775
32.41863,190.3395
32.42877,165.1257
32.4389,135.0776
32.44902,120.5284
32.45915,123.3761
32.46928,111.5161
32.47942,108.9213
32.48955,109.7278
32.49967,102.9652
32.5098,100.263
32.51993,105.0549
32.53007,105.4786
32.5402,100.3421
32.55032,99.65332
32.56045,105.1317
32.57058,101.7474
32.58072,107.871
32.59085,101.3499
32.60097,104.4831
32.6111,109.2147
32.62123,110.0275
32.63137,108.6948
32.64148,106.2417
32.65162,101.9213
32.66175,106.0635
32.67188,101.3086
32.68202,105.9221
32.69213,104.1053
32.70227,110.598
32.7124,119.9783
32.72253,119.8528
32.73267,124.7062
32.74278,139.5377
32.75292,140.3975
32.76305,152.4905
32.77318,179.114
32.78332,194.8739
32.79343,241.2941
32.80357,260.2487
32.8137,279.0181
32.82383,280.9441
32.83397,274.4427
32.84408,246.3148
32.85422,211.1695
32.86435,186.7705
32.87448,164.8432
32.8846,140.4515
32.89473,129.9302
32.90487,121.7191
32.915,115.787
32.92513,114.507
32.93525,109.068
32.94538,106.4419
32.95552,97.43636
32.96565,99.00763
32.97578,95.04611
32.9859,98.18768
32.99603,103.9578
33.00617,99.2993
33.0163,103.4351
33.02643,105.6837
33.03655,106.0796
33.04668,106.9995
33.05682,109.7489
33.06695,103.1544
33.07708,102.5869
33.0872,104.7843
33.09733,111.2887
33.10747,107.9285
33.1176,107.3331
33.12772,107.4021
33.13785,105.5876
33.14798,105.9594
33.15812,105.3027
33.16825,103.9037
33.17837,103.656
33.1885,104.2822
33.19863,107.2813
33.20877,114.4882
33.2189,139.4458
33.22902,173.2505
33.23915,223.7527
33.24928,294.7681
33.25942,376.0125
33.26955,440.2804
33.27967,488.1399
33.2898,520.2836
33.29993,509.5464
33.31007,480.8288
33.3202,479.1393
33.33032,570.3204
33.34045,716.7296
33.35058,1007.733
33.36072,1403.655
33.37083,1904.482
33.38097,2471.498
33.3911,2851.701
33.40123,3299.323
33.41137,3498.833
33.42148,3380.667
33.43162,3032.808
33.44175,2559.143
33.45188,2034.255
33.46202,1485.592
33.47213,1051.527
33.48227,709.8604
33.4924,502.202
33.50253,355.5533
33.51267,268.3785
33.52278,211.0266
33.53292,191.9936
33.54305,165.7969
33.55318,156.2531
33.56332,143.8589
33.57343,142.2279
33.58357,139.3634
33.5937,140.1166
33.60383,134.9227
33.61395,138.7824
33.62408,134.8661
33.63422,136.4765
33.64435,139.5916
33.65448,141.8629
33.6646,152.6938
33.67473,191.3692
33.68487,254.5339
33.695,365.4109
33.70513,558.4147
33.71525,814.0421
33.72538,1053.503
33.73552,1291.497
33.74565,1438.776
33.75578,1479.738
33.7659,1413.119
33.77603,1208.747
33.78617,939.2186
33.7963,700.8292
33.80643,477.3454
33.81655,335.3966
33.82668,248.7281
33.83682,207.8691
33.84695,211.0979
33.85707,267.5973
33.8672,416.6081
33.87733,689.8497
33.88747,1155.294
33.8976,1711.658
33.90772,2426.156
33.91785,3123.571
33.92798,3686.474
33.93812,3913.546
33.94825,3808.141
33.95837,3458.128
33.9685,2957.682
33.97863,2366.02
33.98877,1832.706
33.9989,1351.54
34.00902,946.6498
34.01915,681.1772
34.02928,505.0368
34.03942,378.6624
34.04955,289.9847
34.05967,249.5562
34.0698,223.8646
34.07993,199.7999
34.09007,192.9996
34.10018,173.8102
34.11032,167.0759
34.12045,162.7379
34.13058,151.7434
34.14072,153.7036
34.15083,148.0279
34.16097,140.4825
34.1711,139.1311
34.18123,135.3549
34.19137,133.9004
34.20148,131.8437
34.21162,131.3827
34.22175,127.072
34.23188,118.345
34.24202,114.7562
34.25213,121.9375
34.26227,129.2519
34.2724,123.1768
34.28253,130.6665
34.29267,147.8856
34.30278,181.9376
34.31292,211.9806
34.32305,230.6727
34.33318,249.1721
34.3433,270.1635
34.35343,270.4257
34.36357,248.0548
34.3737,249.7819
34.38383,219.9716
34.39395,206.3632
34.40408,186.8776
34.41422,180.3166
34.42435,167.035
34.43448,154.0671
34.4446,138.4196
34.45473,132.229
34.46487,126.5903
34.475,123.6138
34.48513,118.7783
34.49525,110.757
34.50538,112.7009
34.51552,105.5743
34.52565,111.5315
34.53578,101.0357
34.5459,107.1689
34.55603,106.9968
34.56617,107.0173
34.5763,105.48
34.58642,108.9826
34.59655,113.5048
34.60668,113.9435
34.61682,113.2117
34.62695,114.6178
34.63707,111.5544
34.6472,113.4886
34.65733,124.2137
34.66747,151.825
34.6776,217.4982
34.68772,374.5105
34.69785,707.8698
34.70798,1260.162
34.71812,2014.077
34.72825,2994.789
34.73837,3996.367
34.7485,4945.738
34.75863,5331.62
34.76877,5262.624
34.7789,4788.049
34.78902,3893.298
34.79915,3024.21
34.80928,2211.439
34.81942,1535.003
34.82953,1076.982
34.83967,768.6494
34.8498,555.9012
34.85993,430.376
34.87007,335.9978
34.88018,284.3881
34.89032,254.2667
34.90045,225.2539
34.91058,210.0349
34.92072,205.1175
34.93083,202.7913
34.94097,206.5071
34.9511,196.1873
34.96123,214.144
34.97137,247.4046
34.98148,318.2505
34.99162,476.0835
35.00175,746.277
35.01188,1209.534
35.02202,1791.88
35.03213,2434.969
35.04227,3063.549
35.0524,3555.099
35.06253,3765.724
35.07265,3520.725
35.08278,3038.62
35.09292,2441.111
35.10305,1843.452
35.11318,1326.745
35.1233,971.8204
35.13343,720.464
35.14357,595.8712
35.1537,585.7419
35.16383,617.4825
35.17395,678.2223
35.18408,737.4409
35.19422,783.0649
35.20435,756.3372
35.21448,662.3277
35.2246,560.9221
35.23473,465.628
35.24487,360.9737
35.255,287.8532
35.26513,224.1769
35.27525,189.0237
35.28538,170.8474
35.29552,152.1432
35.30565,131.0765
35.31577,134.618
35.3259,127.4347
35.33603,121.8699
35.34617,128.4082
35.3563,121.5803
35.36642,122.0517
35.37655,123.5947
35.38668,126.1991
35.39682,132.4564
35.40695,131.178
35.41707,128.7725
35.4272,129.2261
35.43733,130.1294
35.44747,129.5706
35.4576,125.6934
35.46772,123.5832
35.47785,120.4484
35.48798,115.0179
35.49812,118.6102
35.50825,116.0343
35.51837,118.2041
35.5285,116.9993
35.53863,129.4749
35.54877,139.3069
35.55888,168.688
35.56902,218.0517
35.57915,296.6948
35.58928,401.7889
35.59942,537.1647
35.60953,677.2766
35.61967,790.6581
35.6298,861.9315
35.63993,872.7788
35.65007,874.5961
35.66018,971.438
35.67032,1236.85
35.68045,1813.338
35.69058,2762.597
35.70072,4165.513
35.71083,5939.21
35.72097,7650.227
35.7311,9115.761
35.74123,9509.772
35.75137,9223.339
35.76148,8387.108
35.77162,6791.044
35.78175,5137.324
35.79188,3511.679
35.802,2348.621
35.81213,1544.957
35.82227,959.5103
35.8324,624.2911
35.84253,410.1892
35.85265,281.3653
35.86278,219.6091
35.87292,194.2328
35.88305,176.452
35.89318,159.8997
35.9033,147.7933
35.91343,148.5417
35.92357,141.0033
35.9337,143.501
35.94383,138.3741
35.95395,139.6877
35.96408,133.8341
35.97422,135.2856
35.98435,133.6801
35.99448,134.9532
36.0046,137.8739
36.01473,148.7701
36.02487,168.3045
36.035,189.2893
36.04512,221.8102
36.05525,258.5655
36.06538,297.458
36.07552,314.8357
36.08565,328.4266
36.09577,337.8655
36.1059,337.3483
36.11603,376.8766
36.12617,498.7145
36.1363,709.334
36.14642,982.5143
36.15655,1338.001
36.16668,1666.962
36.17682,1847.851
36.18695,1925.464
36.19707,1844.381
36.2072,1612.085
36.21733,1302.314
36.22747,1040.596
36.2376,843.402
36.24772,744.3825
36.25785,735.6812
36.26798,935.9622
36.27812,1304.057
36.28823,1833.605
36.29837,2564.617
36.3085,3228.125
36.31863,3977.356
36.32877,4439.374
36.33888,4577.327
36.34902,4365.574
36.35915,3707.507
36.36928,2973.966
36.37942,2256.733
36.38953,1635.879
36.39967,1126.851
36.4098,791.9655
36.41993,583.4985
36.43007,478.5549
36.44018,432.7309
36.45032,409.6178
36.46045,413.0468
36.47058,401.1848
36.48072,371.4738
36.49083,344.3211
36.50097,301.3264
36.5111,259.6273
36.52123,220.1984
36.53135,190.8134
36.54148,169.5803
36.55162,143.8934
36.56175,137.4856
36.57188,135.2376
36.582,127.9011
36.59213,123.2756
36.60227,122.2328
36.6124,118.3795
36.62253,111.1419
36.63265,121.0447
36.64278,113.0635
36.65292,121.7462
36.66305,114.6519
36.67318,113.6965
36.6833,123.6238
36.69343,114.3531
36.70357,125.6014
36.7137,120.9333
36.72383,131.0395
36.73395,134.1219
36.74408,135.0696
36.75422,149.6537
36.76435,151.9319
36.77447,159.7943
36.7846,161.6684
36.79473,161.6145
36.80487,160.1256
36.815,150.6705
36.82512,144.2393
36.83525,135.7969
36.84538,136.5042
36.85552,132.1424
36.86565,138.611
36.87577,171.8242
36.8859,251.488
36.89603,404.6768
36.90617,686.493
36.9163,1086.842
36.92642,1551.907
36.93655,1998.321
36.94668,2402.82
36.95682,2578.153
36.96695,2548.521
36.97707,2299.91
36.9872,1972.599
36.99733,1597.46
37.00747,1253.197
37.01758,1027.576
37.02772,868.2441
37.03785,737.2399
37.04798,682.6998
37.05812,633.0854
37.06823,569.8923
37.07837,491.3814
37.0885,433.5126
37.09863,372.3054
37.10877,309.1944
37.11888,262.5754
37.12902,212.2226
37.13915,191.1567
37.14928,180.711
37.15942,158.631
37.16953,163.377
37.17967,151.613
37.1898,143.937
37.19993,147.7167
37.21007,149.396
37.22018,139.576
37.23032,133.3554
37.24045,127.0201
37.25058,129.0653
37.2607,127.0251
37.27083,120.4122
37.28097,126.0423
37.2911,126.1327
37.30123,124.44
37.31135,115.4545
37.32148,116.4617
37.33162,117.7617
37.34175,116.289
37.35188,117.0931
37.362,110.7166
37.37213,112.2318
37.38227,113.5614
37.3924,115.6438
37.40253,110.0258
37.41265,112.4061
37.42278,119.6828
37.43292,115.8125
37.44305,120.5416
37.45318,121.34
37.4633,128.878
37.47343,123.8454
37.48357,123.8796
37.4937,119.9094
37.50387,37.66215
37.50893,39.37246
37.51398,37.1785
37.51905,35.96156
37.52412,36.49068
37.52918,39.76006
37.53425,38.58697
37.53932,38.4162
37.54438,36.32417
37.54945,38.67418
37.55452,38.06631
37.55957,38.72808
37.56463,35.96147
37.5697,37.31851
37.57477,38.27492
37.57983,37.05587
37.5849,35.87226
37.58997,38.28127
37.59503,38.80941
37.60008,38.20581
37.60515,36.92678
37.61022,37.3525
37.61528,38.12979
37.62035,40.80086
37.62542,39.5205
37.63048,45.71359
37.63555,44.39132
37.6406,44.55303
37.64567,48.57265
37.65073,53.61723
37.6558,59.95042
37.66087,64.44079
37.66593,75.31033
37.671,79.5347
37.67607,85.85191
37.68113,91.71194
37.68618,98.11496
37.69125,96.46312
37.69632,100.9072
37.70138,101.7372
37.70645,99.57112
37.71152,100.815
37.71658,100.168
37.72165,93.15913
37.7267,86.97225
37.73177,80.89793
37.73683,80.61276
37.7419,75.34329
37.74697,69.43544
37.75203,67.49783
37.7571,60.50007
37.76217,57.99828
37.76722,57.33928
37.77228,53.04589
37.77735,52.55297
37.78242,49.98204
37.78748,47.19939
37.79255,47.53328
37.79762,45.36325
37.80268,47.15574
37.80773,44.06376
37.8128,41.88794
37.81787,43.73666
37.82293,43.49669
37.828,45.23022
37.83307,44.35037
37.83813,48.08021
37.8432,43.51202
37.84827,45.84524
37.85332,48.76851
37.85838,46.6436
37.86345,51.84719
37.86852,48.92199
37.87358,52.05567
37.87865,49.99777
37.88372,52.40133
37.88878,49.5382
37.89383,51.86352
37.8989,50.69691
37.90397,50.90723
37.90903,47.55259
37.9141,47.54701
37.91917,48.25998
37.92423,48.06147
37.9293,43.2502
37.93435,41.1114
37.93942,41.7123
37.94448,42.60856
37.94955,41.74978
37.95462,39.59591
37.95968,38.29237
37.96475,40.36445
37.96982,38.71924
37.97488,37.95992
37.97993,36.77921
37.985,35.85558
37.99007,40.18987
37.99513,37.97651
38.0002,36.39656
38.00527,38.91249
38.01033,37.93549
38.0154,37.58477
38.02045,35.28191
38.02552,37.30135
38.03058,36.27301
38.03565,39.64136
38.04072,36.1984
38.04578,36.11778
38.05085,37.49382
38.05592,38.55247
38.06097,39.92699
38.06603,42.83156
38.0711,45.97108
38.07617,49.69497
38.08123,57.13911
38.0863,67.70864
38.09137,77.24426
38.09643,98.314
38.1015,122.7487
38.10655,159.0222
38.11162,196.956
38.11668,246.2719
38.12175,302.6731
38.12682,361.025
38.13188,435.8319
38.13695,509.6907
38.14202,583.5718
38.14707,666.0494
38.15213,719.1996
38.1572,781.9401
38.16227,851.0562
38.16733,859.9073
38.1724,870.2777
38.17747,883.1766
38.18253,842.1285
38.18758,813.8582
38.19265,749.6374
38.19772,681.4185
38.20278,605.1277
38.20785,536.435
38.21292,448.3504
38.21798,379.3097
38.22305,320.3966
38.22812,263.8393
38.23317,207.8184
38.23823,167.7253
38.2433,132.0894
38.24837,113.4334
38.25343,87.47986
38.2585,73.3862
38.26357,61.63703
38.26863,55.25845
38.27368,45.32114
38.27875,43.49714
38.28382,41.57345
38.28888,40.6841
38.29395,38.2369
38.29902,38.87586
38.30408,37.10947
38.30915,37.93943
38.3142,38.17636
38.31927,36.65378
38.32433,38.80619
38.3294,36.68934
38.33447,38.34002
38.33953,40.23202
38.3446,40.27811
38.34967,38.3529
38.35473,38.77332
38.35978,37.43703
38.36485,36.85308
38.36992,37.0872
38.37498,34.68029
38.38005,38.74775
38.38512,34.26045
38.39018,34.90151
38.39525,36.59578
38.4003,36.46672
38.40537,37.25063
38.41043,37.55121
38.4155,36.7552
38.42057,37.53934
38.42563,34.14604
38.4307,36.1852
38.43577,35.03221
38.44082,35.47386
38.44588,35.92789
38.45095,34.9551
38.45602,39.52149
38.46108,37.40685
38.46615,37.94595
38.47122,38.45287
38.47628,37.2776
38.48135,38.06252
38.4864,39.28102
38.49147,39.07581
38.49653,38.89963
38.5016,41.50317
38.50667,38.65951
38.51173,37.21851
38.5168,40.67308
38.52187,38.66755
38.52692,39.33139
38.53198,36.82817
38.53705,40.50745
38.54212,37.23392
38.54718,37.01016
38.55225,35.99329
38.55732,38.98046
38.56238,36.19221
38.56743,36.01982
38.5725,35.46215
38.57757,35.66349
38.58263,37.03852
38.5877,34.76688
38.59277,35.70877
38.59783,35.90614
38.6029,36.5694
38.60797,35.6426
38.61302,35.61698
38.61808,36.02796
38.62315,39.11905
38.62822,38.51522
38.63328,37.26638
38.63835,42.75699
38.64342,37.46762
38.64848,39.8105
38.65353,39.60439
38.6586,42.61409
38.66367,41.88595
38.66873,39.67536
38.6738,41.39338
38.67887,40.43022
38.68393,41.47392
38.689,39.9749
38.69405,41.81754
38.69912,40.56557
38.70418,39.70068
38.70925,39.65663
38.71432,38.65044
38.71938,36.90174
38.72445,37.20278
38.72952,35.39462
38.73458,35.25967
38.73963,35.80641
38.7447,36.13055
38.74977,36.23564
38.75483,34.7725
38.7599,33.34595
38.76497,34.76195
38.77003,35.59829
38.7751,32.92008
38.78015,35.20279
38.78522,35.49845
38.79028,36.54923
38.79535,34.79954
38.80042,35.58115
38.80548,34.2346
38.81055,35.42014
38.81562,35.76353
38.82067,35.14635
38.82573,34.21632
38.8308,36.16311
38.83587,36.4726
38.84093,32.53901
38.846,35.7505
38.85107,34.21759
38.85613,32.64616
38.8612,34.44068
38.86625,33.19222
38.87132,36.72531
38.87638,36.35358
38.88145,35.09642
38.88652,33.60877
38.89158,33.9743
38.89665,34.48188
38.90172,34.80862
38.90677,34.27759
38.91183,34.53281
38.9169,34.50853
38.92197,36.0494
38.92703,35.66196
38.9321,41.0229
38.93717,40.65492
38.94223,39.08788
38.94728,41.92588
38.95235,40.73392
38.95742,40.82486
38.96248,40.30784
38.96755,42.75745
38.97262,44.09228
38.97768,43.51442
38.98275,44.90519
38.98782,43.17765
38.99287,44.54014
38.99793,42.47371
39.003,41.75943
39.00807,40.96032
39.01313,40.93399
39.0182,43.59422
39.02327,41.83767
39.02833,37.73317
39.03338,37.34158
39.03845,38.00404
39.04352,39.94019
39.04858,36.06758
39.05365,34.58693
39.05872,36.18698
39.06378,35.44673
39.06885,36.09753
39.0739,37.60992
39.07897,32.8209
39.08403,34.86477
39.0891,34.69317
39.09417,32.52474
39.09923,34.45032
39.1043,36.03343
39.10937,34.64079
39.11443,36.56846
39.11948,37.67838
39.12455,35.89032
39.12962,36.06534
39.13468,36.59796
39.13975,37.48327
39.14482,36.83653
39.14988,32.26045
39.15495,34.14382
39.16,35.74961
39.16507,35.14611
39.17013,34.85686
39.1752,33.61764
39.18027,34.44619
39.18533,35.6957
39.1904,34.47701
39.19547,35.39202
39.20052,31.701
39.20558,35.32654
39.21065,33.24261
39.21572,35.40539
39.22078,34.24493
39.22585,35.22376
39.23092,36.14855
39.23598,33.80746
39.24103,35.61023
39.2461,33.40047
39.25117,36.66577
39.25623,33.04958
39.2613,35.5472
39.26637,35.79608
39.27143,34.60833
39.2765,34.00019
39.28157,32.39789
39.28662,33.15442
39.29168,34.7459
39.29675,35.83665
39.30182,34.52234
39.30688,35.01593
39.31195,34.27416
39.31702,35.70618
39.32208,36.35255
39.32713,39.04196
39.3322,35.22256
39.33727,37.56648
39.34233,32.99664
39.3474,34.34827
39.35247,35.97253
39.35753,37.44851
39.3626,36.04939
39.36765,37.41199
39.37272,36.31744
39.37778,36.71098
39.38285,36.25795
39.38792,34.78336
39.39298,35.3596
39.39805,35.79396
39.40312,38.56924
39.40818,36.24981
39.41323,35.23511
39.4183,35.48999
39.42337,34.80315
39.42843,35.95237
39.4335,34.93544
39.43857,34.34784
39.44363,34.94418
39.4487,37.51968
39.45375,37.1914
39.45882,33.83443
39.46388,34.83613
39.46895,36.45508
39.47402,37.72383
39.47908,36.72361
39.48415,38.23609
39.48922,38.32506
39.49427,39.33675
39.49933,36.01944
39.5044,38.51149
39.50947,37.20646
39.51453,36.22993
39.5196,34.65785
39.52467,36.84758
39.52973,35.82828
39.5348,36.76033
39.53985,34.7184
39.54492,34.86201
39.54998,36.16515
39.55505,34.97145
39.56012,36.37494
39.56518,32.51891
39.57025,35.62215
39.57532,36.51355
39.58037,36.8916
39.58543,33.52641
39.5905,35.24562
39.59557,35.90161
39.60063,34.4931
39.6057,34.08271
39.61077,35.51529
39.61583,38.23759
39.62088,34.76378
39.62595,33.67476
39.63102,36.81938
39.63608,33.29039
39.64115,33.21537
39.64622,35.13358
39.65128,36.62532
39.65635,35.31805
39.66142,36.54478
39.66647,31.35402
39.67153,34.14359
39.6766,33.51406
39.68167,32.75854
39.68673,34.97985
39.6918,33.9093
39.69687,32.99827
39.70193,34.84216
39.70698,34.08657
39.71205,35.04803
39.71712,37.44488
39.72218,35.28128
39.72725,37.18508
39.73232,34.98083
39.73738,34.35232
39.74245,34.51441
